judge_score,tp,fp,fn,justification,main_category,nct_id
5,4.0,0.0,0.0,"All inclusion criteria (three items) and the single exclusion criterion are captured exactly as in the raw text. No items are missing, added, or altered, and formatting is appropriate.",,NCT00544739
5,7.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no omissions, hallucinations, distortions, or formatting problems.",,NCT02292186
5,6.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items are observed. No formatting issues, omissions, hallucinations, or logical distortions detected.",,NCT04127383
5,7.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no missing items, no added items, and no alterations. The extraction faithfully reproduces the original criteria.",,NCT02159235
5,4.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly phrased, and no extra or missing items were introduced.",,NCT04358952
5,6.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were introduced. Formatting is appropriate.",,NCT04516525
4,16.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with correct content. Minor formatting issues such as escaped characters (e.g., "">"" and "">="") and punctuation artifacts in the laboratory test criterion are observed, but they do not alter the meaning. No criteria are omitted, hallucinated, or logically distorted.",,NCT04967443
5,10.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text in content. Minor formatting differences (e.g., spacing) do not affect correctness. No omissions, hallucinations, or logical distortions are present.",,NCT01156636
5,9.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with exact wording, no extra items, no missing items, and no logical distortions. Formatting is appropriate.",,NCT00209144
5,19.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were introduced. No logical distortions or formatting problems detected.",,NCT00354406
2,14.0,0.0,0.0,"All eligibility items were extracted, but two inclusion criteria contain logical distortions: the metformin minimum dose was changed from ≥1500 mg/day to ≤1500 mg/day, and the BMI criterion was reversed from ≤45 kg/m² to ≥45 kg/m². No items were omitted or hallucinated, and the exclusion criteria were extracted accurately.",Distortion,NCT02597049
5,29.0,0.0,0.0,"The extracted inclusion and exclusion lists contain all items present in the raw eligibility criteria with no missing, added, or altered statements. No hallucinations, omissions, or logical distortions are observed. Formatting is acceptable.",,NCT05972954
4,12.0,0.0,0.0,"All criteria from the raw text are present with correct meaning. The only issue is a minor formatting change in the first inclusion criterion where the original '≥' symbol was replaced with a quoted '>=' string, which does not alter the logical content.",,NCT07344922
4,12.0,0.0,0.0,"The extracted inclusion criteria fully capture the original statements with no omissions or hallucinations. The exclusion criteria include every original item; the only deviation is that the multi‑point exclusion (patients unsuitable for follow‑up) was split into three separate entries. This is a minor formatting difference rather than a factual error, so the extraction is essentially correct.",,NCT03221777
5,12.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no missing items, no added items, and no alteration of meaning. Formatting of the JSON arrays is correct and does not affect content fidelity.",,NCT02460211
5,8.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were introduced. No logical distortions, hallucinations, or formatting errors were detected.",,NCT01560871
5,9.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items are observed. No hallucinations, omissions, or logical distortions are detected, and the formatting conforms to the expected JSON array structure.",,NCT02275234
5,14.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, or distortions. All items are present and correctly worded.",,NCT00475709
5,8.0,0.0,0.0,"The extracted inclusion and exclusion lists exactly match the original criteria with no omissions, hallucinations, distortions, or formatting errors.",,NCT03708484
5,14.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no missing items, no added items, and no alterations. Formatting is consistent with the source.",,NCT00808236
5,6.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, distortions, or formatting errors.",,NCT01414192
5,26.0,0.0,0.0,"The extracted inclusion and exclusion lists contain all items from the raw eligibility criteria with identical meaning and no extra or missing entries. No logical distortions or hallucinations are present, and formatting is appropriate.",,NCT02658734
5,14.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were identified. Formatting is appropriate.",,NCT02053909
5,3.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no omissions, hallucinations, or logical distortions. Formatting is appropriate.",,NCT02792387
4,26.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present and accurately captured. No items are omitted, hallucinated, or logically distorted. The only issue is a minor formatting error (missing closing parenthesis in one inclusion criterion), which warrants a score of 4.",,NCT02231021
4,8.0,0.0,0.0,"All inclusion and exclusion criteria are present and semantically identical to the original text. The only discrepancy is the addition of terminal periods in the extracted inclusion items, which is a minor formatting issue.",,NCT02291484
5,7.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no missing items, no added items, and no distortion of meaning. The signed consent criterion, although required for both groups, is correctly represented once as a unique criterion. Formatting of the extracted lists is appropriate.",,NCT04724434
4,15.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with correct meaning. No items are missing or added. The only issue is minor formatting redundancy: each hospital department is prefixed with the phrase ""The following hospital departments are excluded:"" and the proxy situations repeat the heading, which is a stylistic rather than substantive error.",,NCT03807206
5,3.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no omissions, hallucinations, distortions, or formatting issues.",,NCT01729611
4,37.0,0.0,0.0,"The extracted inclusion and exclusion criteria capture all items from the raw text with correct content. No items are missing (omissions) or added (hallucinations), and there are no logical distortions. The only issue is minor formatting: bullet-point lists and sub‑items are collapsed into single strings, which is a formatting imperfection but does not affect the meaning.",,NCT01437098
4,1.0,0.0,0.0,"The extracted inclusion criterion contains a formatting error ('\bros' instead of the intended '≤'), but the content matches the original. All exclusion criteria are correctly captured with no omissions or hallucinations.",,NCT01965093
5,22.0,0.0,0.0,"The extracted inclusion criterion exactly matches the sole raw inclusion statement. All 22 raw exclusion criteria are present in the extracted list with identical wording; no criteria are missing, added, or altered. There are no formatting errors that affect content fidelity. Therefore the extraction is perfect.",,NCT07374978
2,16.0,1.0,2.0,"Inclusion criteria: two raw criteria (mean PAP ≥25 mmHg with occlusion ≤15 mmHg and PVR ≥3 WU; and the conditional criterion with occlusion 15-20 mmHg and PVR ≥9 WU) are missing or merged into a garbled entry that lacks numeric thresholds, constituting major omission and logical distortion. Five other inclusion items are correctly captured. Exclusion criteria: all items are present, but the interstitial lung disease criterion is missing the ""≥ 60 %"" lung capacity threshold, a minor omission and formatting glitch. No hallucinated criteria were added.",Distortion,NCT03554291
2,14.0,3.0,3.0,"All criteria are present, but three items have incorrect relational operators (≥ changed to >) in both inclusion and exclusion lists, constituting logical distortions. No criteria are omitted or hallucinated, and formatting is acceptable. The distortions lead to three false positives (the incorrect statements) and three false negatives (the correct statements missing).",Distortion,NCT01614860
2,0.0,0.0,25.0,"The extracted inclusion and exclusion lists are empty, failing to capture any of the 8 inclusion criteria and 17 exclusion criteria present in the original text. This represents a major omission with no false positives. No hallucinations or logical distortions are present, but the complete lack of extracted criteria leads to a low score.",Omission,NCT03387813
2,31.0,1.0,0.0,"All exclusion criteria are present and correctly captured. Four of the five inclusion criteria match exactly; however, the age criterion is incorrectly rendered as 'Age > 21 years' instead of the original 'Age ≥ 21 years', representing a logical distortion. No items are omitted or hallucinated, but the distortion lowers the overall score to the 'major logical distortion' level.",Distortion,NCT01985360
5,14.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no omissions, hallucinations, or logical distortions. Sub‑criteria for advanced risk of falling and cognitive assessment are correctly incorporated into the combined exclusion item. Formatting is acceptable; therefore the extraction is perfect.",,NCT03646760
3,19.0,0.0,0.0,"The extracted criteria capture all listed items, but the first inclusion criterion omits the detail that the cell release criteria are listed on the certificate of analysis from the Mayo Clinic Human Cell Therapy Lab. This is a minor omission; no extra (hallucinated) criteria or logical distortions are present.",Omission,NCT01883076
4,20.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with faithful wording. No items are missing, added, or meaningfully altered. Minor formatting inconsistencies (e.g., occasional trailing periods) are the only deviation.",,NCT02973035
5,36.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with identical meaning. No items are missing, added, or altered, and only trivial punctuation differences exist, which are minor formatting issues. Therefore the extraction is perfect.",,NCT01323335
5,27.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with exact wording and no extra or missing items. No hallucinations, omissions, or logical distortions detected. Formatting of the extracted arrays is appropriate.",,NCT02939235
4,25.0,0.0,0.0,"All 6 inclusion criteria and all 25 exclusion criteria from the raw text are present in the extracted lists. No items are missing or added. The only issue is a minor formatting error in the hypertension exclusion item, where the inequality sign (≥) is omitted and the phrase is split into two quoted fragments. This does not change the intended meaning substantially, so it is considered a minor formatting issue.",,NCT04448691
5,8.0,0.0,0.0,"All inclusion and exclusion criteria are extracted accurately with no omissions, hallucinations, or distortions. Formatting is acceptable.",,NCT00765713
2,9.0,1.0,1.0,"All inclusion criteria are present, but the extraction adds unnecessary quotation marks around the age and BP thresholds (minor formatting issue). In the exclusion list, six of the seven criteria are correctly captured. The renal function criterion is incorrectly extracted: the original specifies creatinine clearance ≤ 30 ml/min, but the extraction states ≥ 30 ml/min, reversing the inequality and thus constituting a logical distortion. No hallucinated criteria are present. Consequently, there is one false positive (the distorted renal criterion) and one false negative (the correct renal criterion is missing). The major logical distortion warrants a score of 2.",Distortion,NCT02534324
5,6.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, accurately worded, and no extra or missing items are found. No logical distortions or hallucinations are observed, and formatting aligns with the source.",,NCT06464276
4,15.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists. The only deviations are minor formatting differences (use of >=/<= instead of ≥/≤ and an extraneous escaped quote in the last exclusion item). No items are omitted, added, or logically altered.",,NCT01941290
5,4.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, accurate, and there are no extra or missing items. No logical distortions, hallucinations, or formatting problems that affect content are observed.",,NCT04616625
5,10.0,0.0,0.0,"All inclusion and exclusion criteria are accurately extracted with no omissions, hallucinations, or distortions. Formatting is appropriate.",,NCT00933218
2,13.0,0.0,0.0,"All 13 inclusion and exclusion items are present, but three exclusion criteria have missing inequality symbols (≤, ≥, ±) replaced by garbled characters (\b\b\b\b). This alters the intended meaning and constitutes a logical distortion rather than a simple formatting typo. No items are omitted or hallucinated.",Distortion,NCT03802110
5,11.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no missing items, no added items, and no alterations in meaning. Formatting of the JSON arrays is correct.",,NCT03801226
2,6.0,2.0,2.0,"Two criteria (one inclusion, one exclusion) lost the '≥' symbol and introduced a newline and stray 'y', changing the meaning of the FRAIL Scale score requirement and the progressive resistance training frequency. These are logical distortions rather than simple formatting glitches. All other criteria were correctly captured. Hence, there are 6 true positives, 2 false positives (the distorted items), and 2 false negatives (the correct versions of those items).",Distortion,NCT04663685
5,10.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original list with no omissions, hallucinations, or logical distortions. Formatting is appropriate.",,NCT01500343
5,7.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, accurate, and correctly formatted. No items are missing, added, or altered.",,NCT00195715
4,13.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists. The only deviation is the representation of the less‑than sign in the heart transplant criterion (""< 1 year"" instead of ""\< 1 year""), which is a minor formatting difference and does not affect the meaning.",,NCT00147290
5,9.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no missing items, no added items, and no alterations. All items are correctly captured, resulting in perfect extraction.",,NCT02815085
5,12.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with accurate wording and no added or missing items. No logical distortions, hallucinations, or formatting errors that affect content are observed.",,NCT04304508
4,16.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with correct content. The only deviation is a minor formatting error in the weight specification of the BMI criterion (extra backslash and quotation marks around the inequality symbols). No omissions, hallucinations, or logical distortions were found.",,NCT03891108
5,12.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present, correctly worded, and no extra or missing items were identified. Formatting is appropriate.",,NCT03472950
4,11.0,0.0,0.0,"All inclusion and exclusion criteria are present and accurate. The only issue is a minor formatting artifact in the second inclusion item (escaped characters), which does not alter the meaning.",,NCT00351390
5,20.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no missing items, no added items, and no alteration of meaning. The splitting of sub‑bullet points into separate entries is a minor formatting variation but does not affect the fidelity of the extraction.",,NCT02390674
5,7.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, logical distortions, or formatting problems.",,NCT03898050
5,15.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with correct wording. No items are missing, added, or altered. The only minor difference is the trailing dash after 'Informed consent' in the raw text, which does not affect the substantive content.",,NCT00214513
4,7.0,0.0,0.0,"All inclusion and exclusion items are present and accurate. The only issue is a formatting typo in the first inclusion criterion ('\bros' instead of '≤'), which does not change the meaning. No omissions, hallucinations, or logical distortions are detected.",,NCT05761041
4,18.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present and correctly captured. The only deviation is the removal of escape backslashes before the '<' symbols, which is a minor formatting difference and does not affect the meaning.",,NCT03960801
5,4.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no omissions, hallucinations, distortions, or formatting errors.",,NCT05132465
5,25.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, accurately worded, and no extra or missing items were found. No logical distortions or formatting problems were detected.",,NCT01586442
5,14.0,0.0,0.0,"The extracted inclusion and exclusion lists contain all items from the original eligibility criteria with identical meaning and no added or missing elements. No hallucinations, omissions, or logical distortions are present. Formatting is appropriate for JSON arrays.",,NCT05349786
5,10.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with identical wording. No items are missing, added, or altered, and the formatting conforms to the expected JSON array of strings.",,NCT03941275
4,18.0,0.0,0.0,"All inclusion and exclusion criteria are present and accurate. The only issue is a minor formatting error in the second inclusion item where extra escaped quotes appear before the '>=' symbols. No criteria are omitted, added, or logically altered.",,NCT00712101
3,12.0,0.0,0.0,"The extracted inclusion and exclusion criteria capture all primary criteria from the raw text. No hallucinated or distorted criteria are present. The only shortcoming is the omission of the Ontario-specific note about outpatient serum creatinine measurements within the unstable kidney function exclusion, which is a minor detail, leading to a minor omission classification.",Omission,NCT07381101
5,13.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were found. Formatting is appropriate.",,NCT01594112
5,12.0,0.0,0.0,"All inclusion and exclusion criteria are extracted accurately with no omissions, hallucinations, or logical distortions. Formatting of the lists is appropriate.",,NCT01331486
2,6.0,1.0,2.0,"All inclusion criteria were captured correctly. In the exclusion list, two raw criteria are missing: (1) age ≤18 years old and (2) history of clinically significant illness (acute MI, sustained ventricular arrhythmia, liver/respiratory/GI disease, malignancy). Additionally, the extracted entry for age is garbled (""age \r\n...""), which does not convey the required condition and counts as a false positive. No hallucinated criteria were added. The omissions and the distorted age entry constitute a major omission/distortion, yielding a score of 2.",Omission,NCT01423266
4,14.0,0.0,0.0,"All inclusion and exclusion items from the raw text are present in the extracted lists with correct meaning. No items are missing (no false negatives) and no extra items are introduced (no false positives). The only issue is minor formatting artifacts (escaped quotes and extra "">"" symbols) in the inclusion criteria, which constitute a minor formatting problem but do not affect the logical content.",,NCT02834377
2,7.0,0.0,1.0,"All three exclusion criteria are extracted exactly. All five inclusion criteria are present, but the age criterion is rendered as 'Age \n 18 years' missing the required '≥' sign and containing an unnecessary newline, which changes its meaning. This is a logical distortion and formatting error. No criteria are omitted or hallucinated beyond this.",Distortion,NCT03247829
2,5.0,2.0,1.0,"The extraction captures most elements but incorrectly splits the combined criterion of ejection fraction ≤0.40 AND systolic blood pressure <80 mmHg into two separate items, creating a logical distortion. The combined condition is missing (false negative) and the two split items are not present in the original text (false positives). No hallucinations or formatting issues are observed.",Distortion,NCT00000531
5,8.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, logical distortions, or formatting issues.",,NCT02707744
5,14.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no omissions, hallucinations, or logical distortions. Formatting is consistent and accurate.",,NCT01260402
5,13.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with exact wording and no extra or missing items. No logical distortions or hallucinations are observed, and formatting is appropriate.",,NCT02315001
5,16.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility criteria with no omissions, hallucinations, or logical distortions. All items are present and correctly worded; formatting is appropriate for JSON arrays.",,NCT01850264
5,8.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, logical distortions, or formatting problems.",,NCT04152031
5,9.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were identified. No formatting errors or logical distortions were observed.",,NCT05310877
4,10.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists. No criteria are omitted, hallucinated, or logically distorted. Minor formatting issues such as missing spaces after commas and splitting the final exclusion bullet into two separate items are observed, but they do not affect the fidelity of the extraction.",,NCT03394092
2,26.0,0.0,0.0,"All raw criteria are represented, but there are logical distortions and formatting errors. The age inclusion criterion is extracted as ""Age\""><\"" 50 years"" instead of the required ""Age ≥ 50 years"", reversing the inequality and using malformed symbols. In the exclusion list, the valvular disease thresholds are changed from ≥ 3+ MR and ≥ 2+ TR to > 3+ MR and > 2+ TR, altering the intended cut‑offs. These constitute logical distortions. No criteria are missing or added, so false positives and false negatives are zero, but the distortions lower the score to the 'major logical distortion' level.",Distortion,NCT05672134
5,7.0,0.0,0.0,"The extracted inclusion and exclusion criteria faithfully capture all elements of the original text without omissions, hallucinations, or distortions. All original criteria are present, correctly phrased, and no extra criteria were introduced.",,NCT04538495
4,27.0,0.0,0.0,"All original inclusion and exclusion items are present and correctly captured. Minor formatting inconsistencies exist (e.g., line breaks in the myocardial infarction definition, missing degree symbol in the tortuosity criterion, escaped tab character, slight typographical errors), but no content omissions, hallucinations, or logical distortions.",,NCT01008085
2,25.0,1.0,1.0,"All 22 exclusion criteria are correctly extracted. The inclusion list contains all four items, but the second criterion is distorted: the original ""≤40%"" is rendered as ""\b40%"" (missing the less‑or‑equal sign and containing an erroneous escape sequence). Additionally, ""NYHA"" is mistyped as ""NYYA"", a minor formatting error. No items are omitted or hallucinated, but the logical distortion of the ejection‑fraction threshold warrants a major‑error rating.",Distortion,NCT03550872
2,20.0,0.0,1.0,"The exclusion criteria are extracted completely and accurately. In the inclusion criteria, the first device criterion is truncated and omits essential details (EF ≤35%, NYHA III, LVEDD ≥55 mm, QRS ≥120 ms, optimized therapy), representing a major omission. A minor omission of the term ""ß‑blockers"" is also present, but the primary error is the missing CRT‑indication specifics, which is a major omission. No hallucinated or distorted criteria were found, and formatting is acceptable.",Omission,NCT00769457
4,13.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists. No criteria are missing or added erroneously. The only issue is a minor formatting error (e.g., ""21 to 5 0 years of age"" contains an extra space). Therefore the extraction is essentially correct with a small formatting imperfection.",,NCT01531231
5,11.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were introduced. Formatting is appropriate.",,NCT05551429
5,5.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, or logical distortions. Formatting is correct and all items are captured.",,NCT04772807
2,26.0,1.0,1.0,"One inclusion criterion is distorted: the original 'Aortic valve area ≤1,2 cm2' lost the ≤ sign and introduced a newline, altering the meaning. All other criteria are present, but the newline formatting in the atrioventricular block item is a minor formatting issue. No hallucinated criteria were added.",Distortion,NCT02076711
5,7.0,0.0,0.0,"The extracted inclusion criterion exactly matches the sole inclusion statement in the raw text. All exclusion conditions present in the raw text are captured, correctly split into individual items without adding any non‑existent criteria or altering meanings. No omissions, hallucinations, or logical distortions are observed.",,NCT03051529
5,23.0,0.0,0.0,All inclusion and exclusion criteria from the raw text are present in the extracted lists with accurate wording and no extra or missing items. No logical distortions or hallucinations are observed; formatting is acceptable.,,NCT03057977
5,8.0,0.0,0.0,"All inclusion and exclusion criteria are extracted exactly as in the raw text with no omissions, hallucinations, logical distortions, or formatting errors.",,NCT04304430
2,8.0,0.0,12.0,"The extracted criteria only cover the Healthy Controls group. All inclusion and exclusion items for the HFpEF Subjects (5 inclusion and 7 exclusion criteria) are missing, resulting in major omissions. No extra (hallucinated) criteria are present and the extracted items are accurate, so there are no false positives. The primary issue is omission of a substantial portion of the original eligibility criteria.",Omission,NCT02524145
5,7.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no omissions, hallucinations, logical distortions, or formatting problems.",,NCT05428995
5,9.0,0.0,0.0,"All inclusion and exclusion criteria are extracted exactly as in the raw text with no omissions, hallucinations, or logical distortions. Formatting is correct.",,NCT00380757
4,11.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists. The only issue is a minor formatting artifact in the fourth inclusion criterion (newline escape and missing ≥ sign), which does not affect the meaning. No omissions, hallucinations, or logical distortions were found.",,NCT06312501
5,7.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present, correctly worded, and no extra or missing items were introduced. No logical distortions or formatting errors were observed.",,NCT01362465
4,9.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present in the extracted lists. No criteria are missing, added, or altered in meaning. The only issue is a minor formatting artifact in the third inclusion criterion (extra escaped quotation marks around "">=130 mm Hg."") which does not affect the content but constitutes a small formatting error.",,NCT03923530
4,8.0,0.0,0.0,"All original inclusion and exclusion criteria are present in the extracted lists. No criteria are missing (no false negatives) and no extra criteria are introduced (no false positives). The only issue is a minor formatting distortion in the first inclusion item where the inequality symbols are represented as escaped strings (\"">=0.2 mV"") instead of the original ""≥0.2 mV"". This is a minor formatting problem, not a substantive omission or logical distortion.",,NCT02313961
5,10.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, accurately worded, and no extra or missing items were introduced. No logical distortions, hallucinations, or formatting problems were detected.",,NCT02184442
2,12.0,0.0,6.0,"All raw exclusion concepts are present, but several distinct criteria were merged into single extracted items (e.g., 'Unwilling to be randomized' and 'Unavailable for the study period' combined, transplant and surgery criteria combined, recent event sub‑criteria combined, and history of psychiatric conditions combined). This results in logical distortion and omission of separate entries, though no hallucinated criteria are introduced. Inclusion criteria are perfectly extracted.",Distortion,NCT03288194
5,6.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with exact wording and no extra or missing items. No hallucinations, distortions, or formatting problems are observed.",,NCT04123275
5,24.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text. All items are present, correctly worded, and no extra or missing criteria are observed. No logical distortions or formatting errors affect the content.",,NCT03744975
5,12.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with exact wording and no extra items. No omissions, hallucinations, or logical distortions are observed. Formatting of the JSON arrays is correct.",,NCT03043261
4,9.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present in the extracted lists. No criteria are missing (no omissions), no extra criteria are added (no hallucinations), and the meaning of each criterion is preserved (no distortions). The only issue is a minor formatting inconsistency in the second exclusion item where the inequality sign is represented as ""\"">= 0.04 ng/mL"" instead of the original ""≥ 0.04 ng/mL"". This is a minor formatting issue, not affecting the factual content.",,NCT02313441
5,15.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with identical wording and no extra or missing items. No logical distortions, hallucinations, or formatting problems are observed.",,NCT03518645
5,9.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, accurately worded, and no extra or missing items are observed. No logical distortions or formatting errors are detected.",,NCT01674803
5,7.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present, correctly worded, and no extra or missing items were found. No formatting or logical issues detected.",,NCT03515083
4,4.0,0.0,0.0,"The extracted criteria capture all content from the raw eligibility text without omissions or distortions. The only issue is a minor formatting deviation: the two separate inclusion items (A and B) are combined into a single string, but the meaning remains intact.",,NCT01507831
5,4.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text. All four inclusion bullet points and the single exclusion statement are present with no missing information, no added content, and no logical distortion. Formatting differences are minimal and do not affect content fidelity.",,NCT03643601
5,11.0,0.0,0.0,"All inclusion and exclusion/non‑inclusion criteria from the raw text are present in the extracted lists with exact wording. No items are missing, added, or altered. The only minor observation is that the non‑inclusion criteria were merged into the exclusion list, but this does not affect the correctness of the extracted content.",,NCT04788342
5,17.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present, accurately worded, and no extra or missing items were found. No hallucinations or logical distortions detected.",,NCT01216670
5,17.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with accurate wording and no added or missing items. No hallucinations, omissions, or logical distortions were detected. Minor formatting nuances (e.g., punctuation) do not affect content fidelity.",,NCT05975905
5,16.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, distortions, or formatting errors. All 5 inclusion items and all 11 exclusion items are present and correctly worded.",,NCT00384722
5,14.0,0.0,0.0,"All inclusion and exclusion criteria are extracted exactly as in the original text with no omissions, hallucinations, or logical distortions. Formatting is appropriate.",,NCT05651529
2,3.0,1.0,2.0,"Inclusion criteria are perfectly extracted. For exclusion criteria, three items (Type 1 diabetes, Kidney cancer, Kidney transplantation) match exactly (TP). The extracted item ""Kidney failure -- Maintenance dialysis on or before the index date"" merges two distinct raw criteria (Kidney failure and Maintenance dialysis) into one, which is a logical distortion and does not count as a correct separate extraction (FP). Consequently, the raw criteria ""Kidney failure"" and ""Maintenance dialysis on or before the index date"" are missing as separate entries (FN). This represents a major omission/distortion, warranting a score of 2.",Distortion,NCT05526157
4,17.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present; no items are missing or invented. The only issues are minor formatting errors: the ST segment elevation criterion lost the ≥ sign and contains an extraneous quote/period, and the Rentrop score criterion similarly lost the ≥ sign and includes an erroneous quote. These are formatting problems, not logical distortions or omissions.",,NCT03155022
5,4.0,0.0,0.0,"All inclusion and exclusion items are present, correctly worded, and no extra or missing items. No formatting errors, omissions, hallucinations, or logical distortions detected.",,NCT01804439
4,4.0,0.0,0.0,The extracted criteria capture all original inclusion and exclusion items accurately. The only issue is minor formatting: the first inclusion criterion collapses the three sub‑items into a single comma‑separated string instead of preserving the bullet list structure.,,NCT03661801
5,9.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text with no omissions, hallucinations, logical distortions, or formatting errors.",,NCT03775551
5,5.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, distortions, or formatting errors.",,NCT02089945
2,11.0,2.0,1.0,"The exclusion criteria are extracted faithfully with no omissions or distortions. However, the inclusion criteria contain a major error: the key criterion about heart failure with reduced ejection fraction (≤45% and guideline‑based treatment) is split into two truncated fragments, losing the ""≤"" sign and the unified meaning. This creates two false‑positive items and omits the original combined criterion, constituting a logical distortion and omission. All other inclusion items are correctly captured.",Distortion,NCT06399354
4,11.0,0.0,0.0,"The extracted criteria capture all original items. The only issue is the first inclusion criterion where the age symbol '≥' was rendered as '\nor =18', introducing a minor logical distortion and formatting error. No items are omitted or hallucinated.",Distortion,NCT01737866
